IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
2036377,187599,Gloria: In Her Own Words (2011) ,['Documentary'],[],Peter W. Kunhardt,"['Gloria Steinem', 'Phyllis Schlafly', 'Hugh Hefner', 'Chet Huntley', 'Walter Cronkite', 'Norma Quarles', 'Howard K. Smith', 'Betty Friedan', 'Garry Moore', 'John Saywell', 'Florynce Kennedy', 'Gregory Jackson', 'Harry Reasoner', 'Richard Nixon', 'Dan Rather']",English,7.6
5397194,187601,Anon (2018) ,"['Crime', 'Sci-Fi', 'Thriller']","['hacker', 'detective', 'technology', 'female nudity', 'police officer']",Andrew Niccol,"['Clive Owen', 'Afiya Bennett', 'Morgan Allen', 'Jeffrey Men', 'James Tam', 'Amanda Seyfried', 'Jonathan Potts', 'Rachel Roberts', 'Toyin Ishola', 'Sebastian Pigott', 'David Storch', 'Billy Parrott', 'Amadou Kebe', 'Stephanie Christian', 'Natalie Chaves']",English,6.1
7126386,187603,Zhgi! (2017) ,"['Drama', 'Music']",['prison'],Kirill Pletnyov,"['Viktoriya Isakova', 'Vladimir Ilin', 'Aleksandra Podelskaya', 'Anna Ukolova', 'Aleksey Shevchenkov', 'Daniil Steklov', 'Nikita Kologrivyy', 'Ekaterina Ageeva', 'Dima Bilan', 'Aleksandra Bortich', 'Olga Buzova', 'Yaroslava Degtyareva', 'Tatyana Dogileva', 'Larisa Dolina', 'Eva Polna']",Russian,6.1
2103203,187605,La kryptonite nella borsa (2011) ,"['Comedy', 'Drama']",[],Ivan Cotroneo,"['Valeria Golino', 'Cristiana Capotondi', 'Luca Zingaretti', 'Libero De Rienzo', 'Luigi Catani', 'Lucia Ragni', 'Vincenzo Nemolato', 'Massimiliano Gallo', 'Monica Nappo', 'Rosaria De Cicco', 'Antonia Truppo', 'Nunzia Schiano', 'Sergio Solli', 'Gennaro Cuomo', 'Carmine Borrino']",Italian,6.4
2467480,187607,Il principe abusivo (2013) ,['Comedy'],['love'],Alessandro Siani,"['Alessandro Siani', 'Christian De Sica', 'Sarah Felberbaum', 'Serena Autieri', 'Nello Iorio', 'Raffaele Musella', 'Alan Cappelli Goetz', 'Salvatore Misticone', 'Augusto Fornari', 'Gisella Sofio', 'Sergio Graziani', 'Aldo Bufi Landi', 'Clara Bindi', 'Alex Partexano', 'Marco Messeri']",Italian,5.3
0202792,187609,Amore a prima vista (1999) ,['Comedy'],['eye transplant'],Vincenzo Salemme,"['Vincenzo Salemme', 'Maurizio Casagrande', 'Carlo Buccirosso', 'Biagio Izzo', 'Mandala Tayde', 'Nando Paone', ""Tosca D'Aquino"", 'Francesca Antonelli', 'Antonio Casagrande', 'Linda Moretti', 'Daniela Marazzita', 'Teresa del Vecchio', 'Rosa Borreale', 'Luigi Maria Burruano', 'Enzo Cannavale']",Italian,6.3
6306064,187611,Adrift (2018) ,"['Action', 'Adventure', 'Biography', 'Drama', 'Romance', 'Thriller']","['damaged boat', 'storm', 'sailboat', 'hurricane', 'open sea']",Baltasar Kormákur,"['Shailene Woodley', 'Sam Claflin', 'Jeffrey Thomas', 'Elizabeth Hawthorne', 'Grace Palmer', 'Tami Ashcraft', 'Siale Tunoka', 'Kael Damlamian', 'Lei-Ming Caine', 'Neil Andrea', 'Apakuki Nalawa', 'Tim Solomon']",English,6.6
3799232,187613,The Kissing Booth (2018) ,"['Comedy', 'Romance']","['panties', 'micro miniskirt', 'first kiss', 'girl wears a miniskirt', 'woman wears a short skirt']",Vince Marcello,"['Megan du Plessis', 'Lincoln Pearson', 'Caitlyn de Abrue', 'Jack Fokkens', 'Stephen Jennings', 'Chloe Williams', 'Michael Miccoli', 'Juliet Blacher', 'Jesse Rowan-Goldberg', 'Chase Dallas', 'Joey King', 'Joel Courtney', 'Jacob Elordi', 'Carson White', 'Hilton Pelser']",English,6.0
0385703,187615,La flaqueza del bolchevique (2003) ,['Drama'],"['businessman', 'soul mate', ""hitting one's head on a rock"", 'tragic ending', 'prison']",Manuel Martín Cuenca,"['Luis Tosar', 'Mar Regueras', 'María Valverde', 'Rubén Ochandiano', 'Jordi Dauder', 'Enriqueta Carballeira', 'Nathalie Poza', 'Manolo Solo', 'Yolanda Serrano', 'Ángela Herrera', 'Daniel Grao', 'Roberto Drago', 'José Antonio Izaguirre', 'Luis Miguel Seguí', 'Carla Gayan']",Spanish,7.1
8050266,187617,LEGO DC Super Hero Girls: Super-villain High (2018) ,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","['dc comics', 'superhero', 'superheroine', 'based on comic book', 'lego']",Elsa Garagarza,"['Yvette Nicole Brown', 'Greg Cipes', 'Romi Dames', 'John DiMaggio', 'Teala Dunn', 'Ashley Eckstein', 'Anais Fairweather', 'Nika Futterman', 'Grey Griffin', 'Josh Keaton', 'Maurice LaMarche', 'Danica McKellar', 'Cristina Milizia', 'Khary Payton', 'Cristina Pucelli']",English,4.9
0187115,187619,Kshana Kshanam (1991) ,"['Comedy', 'Crime', 'Drama', 'Thriller']","['murder', 'stabbed to death', 'strangulation', 'flashlight', 'shot in the chest']",Ram Gopal Varma,"['Sridevi', 'Venkatesh Daggubati', 'Paresh Rawal', 'Rami Reddy', 'Brahmanandam', 'Narsing Yadav', 'Horse Babu', 'Hema']",Telugu,8.1
0355742,187621,Manmadhudu (2002) ,"['Comedy', 'Romance']","['flashback', 'accident', 'fear of water', 'hitchhiking', 'theft']",Vijay K. Bhaskar,"['Nagarjuna Akkineni', 'Sonali Bendre', 'Anshu', 'Chandramohan', 'Tanikella Bharani', 'Brahmanandam', 'Balaiah M.', 'Suneel', 'Ranganath', 'Sudha', 'Dharmavarapu Subramanyam', 'Ananth', 'Melkote', 'Jayaprakash Reddy', 'Madhumitha']",Telugu,8.3
0249795,187623,Maya Bazaar (1957) ,"['Comedy', 'Drama', 'Family', 'Musical']","['cult film', 'based on mahabharata', 'mahabharat', 'krishna the hindu deity', 'hindu mythological']",Kadiri Venkata Reddy,"['Taraka Rama Rao Nandamuri', 'S.V. Ranga Rao', 'Savitri', 'Gemini Ganesan', 'Akkineni Nageshwara Rao', 'Rushyendramani', 'Seeta Rama Anjaneyulu Chilakalapudi', 'Nambiar', 'K.A. Thangavelu', 'Relangi Venkatramaiah', 'Balasubramaniam D.', 'Gummadi', 'Sandhya', 'Chhayadevi', 'Suryakantham']",Telugu,9.1
2075107,187625,Back Then (2012) ,['Comedy'],"['f rated', 'two word title']",Danielle L. Ross,"['Aaron D. Spears', 'Malinda Williams', 'Oren Williams', 'Sabrina Revelle', 'Tae Heckard', 'Chyna Layne', 'Debra Wilson', 'Gabriel Casseus', 'Gabrielle Dennis', 'Angell Conwell', 'Buddy Lewis', 'Victor Kelso', 'Matt Grace', 'Keena Ferguson', 'Sean Riggs']",English,5.6
6945978,187627,Auditorium 6 (2017) ,"['Short', 'Comedy', 'Horror']",[],Chris Stuckmann,"['Matthew Danczak', 'KateLynn E. Newberry', 'Rob Grant', 'George Tutie', 'Tara O. Horvath', 'Sam Liz']",English,7.1
0367960,187629,The Legend of Johnny Lingo (2003) ,"['Action', 'Adventure', 'Family']","['island', 'south pacific', 'noni fruit', 'windsurfing', 'self esteem']",Steven Ramirez,"['George Henare', 'Rawiri Paratene', 'Joe Folau', 'Alvin Fitisemanu', 'Kayte Ferguson', ""Peter Sa'ena-Brown"", 'Hori Ahipene', 'Jim Perry', 'Sima Urale', 'Goeretti Chadwick', 'Tausani Simei-Barton', 'Fokikovi Soakimi', 'Esela Alo', 'Sela Apera', 'Christina Asher']",English,6.2
0365393,187631,Johnny Lingo (1969) ,"['Drama', 'Family', 'Short']","['character name as title', 'two word title', 'island', 'cow', 'south pacific']",Judge Whitaker,"['Makee K. Blaisdell', 'Naomi Kahoilua', 'Francis L. Urry', 'Joseph R. TeNgaio', 'Joseph W. Ah Quin', 'Malofou Maumasi', 'Kent Fonoimoana']",English,7.1
6708044,187641,La tribu (2018) ,['Comedy'],"['dancer', 'adoption', 'cleaner', 'cleaner as protagonist', 'cleaning lady']",Fernando Colomo,"['Paco León', 'Carmen Machi', 'Maribel del Pino', 'María José Sarrate', 'Arlette Torres', 'Maite Sandoval', 'Marisol Aznar', 'Luis Bermejo', 'Artur Busquets', 'Manuel Huedo', 'Julián López', 'Alfonso Lara', 'Manel Fuentes', 'David Arnaiz', 'Eric Berman']",Spanish,5.8
3647784,187643,Juarez 2045 (2017) ,"['Action', 'Adventure', 'Sci-Fi']",['drugs'],Chris Le,"['Danny Trejo', 'Alexander P. Heartman', 'Brad Schmidt', 'Blake Webb', 'Kyler Steven Fisher', 'Adam Scorgie', 'Sahar Khadjenoury', 'Oscar Olivares', 'Natalie Day', 'Casey William Walker', 'Oscar R. Sanchez', 'Jay Whittaker', 'Victor Soto', 'Amy Savannah', 'Flo Donelli']",N/A,2.9
0161832,187645,Mr. Music (1998) ,"['Comedy', 'Family', 'Music']",[],Fred Gerber,"['Mick Fleetwood', 'Jonathan Tucker', 'Clé Bennett', 'Sarah Emily Mitchell', 'Jackie Richardson', 'Don Francks', 'Peter Keleghan', 'Dan Gallagher', 'Rebecca Rankin', 'Landy Cannon', 'Lindy Booth', 'Balázs Koós', 'Nancy McAlear', 'Jerry Getty', 'Deborah Odell']",English,5.5
2905082,187649,Alex & The List (2017) ,"['Comedy', 'Romance']",['girlfriend'],Harris Goldberg,"['Karen Gillan', 'Jennifer Morrison', 'Patrick Fugit', 'Julie Gonzalo', 'Bob Gunton', 'Eddie Kaye Thomas', 'JoBeth Williams', 'Michael Nouri', 'Lesley-Anne Down', ""Ryan O'Nan"", 'Aaron Staton', 'Gilles Marini', 'Victoria Tennant', 'Elvy', 'Dana Powell']",English,4.6
4854820,187651,3 Hours till Dead (2016) ,['Horror'],[],Jason Mills,"['Vladimir Zaric', 'Hans Potter', 'Marisa Crockett', 'Chris Walters', 'Amy Muc', 'Darren Andrichuk', 'Delia Tatiana', 'Al Dales', 'Jason Mills', 'Michael Strickland', 'Julian LeBlanc', 'Heather Marie Scott', 'Brooke Walker', 'Aralyn Walker Morrison', 'Silas Allan']",English,4.4
5261644,187653,Aozora êru (2016) ,"['Drama', 'Family', 'Romance', 'Sport']","['short skirt', 'miniskirt', 'japanese high school girl', 'japanese schoolgirl', 'brass']",Takahiro Miki,"['Tao Tsuchiya', 'Ryoma Takeuchi', 'Shôno Hayama', 'Arata Horii', 'Fujiko Kojima', 'Airi Matsui', 'Mirai Shida', 'Yûna Taira', 'Juri Ueno', 'Yûki Yamada']",Japanese,6.2
4469518,187655,Genesis (2018) ,['Sci-Fi'],"['post apocalypse', 'hazmat suit', 'president', 'survival', 'robot']",Freddie Hutton-Mills,"['Olivia Grant', 'Chiké Okonkwo', 'Amrita Acharia', 'Paul Nicholls', 'Rick Warden', 'Ben Shafik', 'Ed Stoppard', 'Warren Brown', 'John Hannah', 'Wendy Glenn', 'Robert Bladen', 'Wim Snape', 'Stefano Braschi', 'Liam Ainsworth', 'Samuel Anderson']",English,3.2
1323593,187657,Daddy I Do (2010) ,['Documentary'],"['sex education', 'purity', 'abstinence']",Cassie Jaye,"['Amy Catherine Flynn', 'Cassie Jaye', 'Douglas Kirby', 'Amanda Marcotte', 'Michael Patrick Murphy', 'Denny Pattyn', 'Nikey Fari X Pettie', 'Tayler Rae Roney', 'Matthew Paul Turner']",English,7.0
1571416,187659,The Right to Love: An American Family (2012) ,['Documentary'],"['lgbt', 'marriage', 'gay', 'children', 'california']",Cassie Jaye,"['Justin R. Cannon', 'Bryan Leffew', 'Jay Leffew', 'Denise Miney']",English,7.8
6926486,187661,Daddy (2017) ,"['Action', 'Biography', 'Crime', 'Drama']",['biopic'],Ashim Ahluwalia,"['Arjun Rampal', 'Aishwarya Rajesh', 'Nishikant Kamat', 'Rajesh Shringarpore', 'Purnanand Wandekar', 'Anupriya Goenka', 'Shruti Bapna', 'Usha Naik', 'Shrikant Yadav', 'Deepak Damle', 'Raj Arjun', 'Vijay Sanap', 'Abhimanue Arun', 'Abdul', 'Sujit Acharya']",Hindi,6.3
7180544,187663,Mukkabaaz (2017) ,"['Action', 'Drama', 'Sport']",['boxing'],Anurag Kashyap,"['Viineet Kumar', 'Jimmy Sheirgill', 'Zoya Hussain', 'Ravi Kishan', 'Rajesh Tailang', 'Shreedhar Dubey', 'Sadhana Singh', 'Shakti Kumar', 'Chittaranjan Tripathy', 'Sukhesh Mishra', 'Shikha Chauhan', 'Abhay Joshi', 'Nawazuddin Siddiqui', 'Syed Firdaus', 'Darshit Lahane']",Hindi,8.0
0133388,187665,Avodah B'Eynaim (1988) ,['Comedy'],['candid camera'],Yigal Shilon,"['Yossi Barak', 'Nathan Dattner', 'Tikva Dayan', 'Dudu Dotan', 'Eyal Geffen', 'Amit Itzcar', 'Avi Kushnir', 'Yair Nitzani', 'Tom Sofer', 'Menahem Zilberman']",Hebrew,4.8
0133332,187667,Abba Ganuv II (1989) ,"['Drama', 'Comedy']",[],Avi Cohen,"['Yehuda Barkan', 'Alona Kimhi', 'Ben Tzion', 'Arieh Elias', 'Uri Shamir', 'Gita Luka', 'Yehuda Efroni', 'Miriam Gavrieli', 'Ilana Berkovitz', 'Jack Widerker', 'Yaacov Cohen', 'Zare Vartanian', 'Itzik Weiss', 'Aviva Joel', 'Albert Iluz']",Hebrew,5.7
0133331,187669,Abba Ganuv (1987) ,"['Drama', 'Comedy']",['father son relationship'],Jacob Goldwasser,"['Yehuda Barkan', 'Alona Kimhi', 'Ben Tzion', 'Keren Mor', 'Uri Shamir', 'Gita Luka', 'Lenny Ravitz', 'Dan Harden', 'Zare Vartanian', 'Yaacov Cohen', 'Yarden Ross', 'Arie Tcherner', 'Ilana Berkovitz', 'Yael Amit', 'Dodi Shoshani']",Hebrew,6.3
6484256,187671,Mertvym povezlo (2017) ,"['Action', 'Comedy', 'Horror']","['gagged woman', 'assassination']",Vadim Valiullin,"['Tamara Adamova', 'Vladislav Arslanov', 'Alexandrina Balandina', 'Dmitriy Bogdan', 'Anton Boldyrev', 'Alexey Derbunovich', 'Valery Grinkov', 'Vyacheslav Krupnov', 'Gregory Nikolayev', 'Andrey Povedsky', 'Nikolay Richter', 'Polina Shabaeva', 'Vladimir Shitov']",Russian,6.0
0079115,187673,Femmine infernali (1980) ,"['Adventure', 'Crime', 'Thriller']","['sexploitation film', 'video nasty', 'exploitation film', 'grindhouse film', 'psychotronic film']",Edoardo Mulargia,"['Anthony Steffen', 'Ajita Wilson', 'Cristina Lay', 'Cintia Lodetti', 'Luciano Pigozzi', 'Serafino Profumo', 'Maite Nicote', 'Yael Forti', 'Zaira Zoccheddu', 'Adelaide Cendra', 'Angela Martinelli', 'Gilberto Galimberti', 'Anna Maria Panaro']",Italian,5.0
0068159,187675,Qi shi er sha xing (1978) ,"['Action', 'Drama']","['martial arts', 'kung fu', 'fighting']",Bing Lin,"['Hua Tsung', 'Barry Chan', 'Sing Chen', 'Ying Bai', 'Ji-Lung Chang', 'Shu Lin Chang', 'Chung-wu Chiang', 'Han Hsieh', 'Fei Lung', 'Ju-Feng Ma', 'Tien Miao', 'Chung Ouyang', 'Te-Yun Pei', 'Kam Siu', 'Yuen Fung Su']",Mandarin,5.4
0082962,187679,Pölhölä (1981) ,['Comedy'],"['stupidity', 'rural setting', 'misunderstanding', 'missing person', 'search party']",Taavi Kassila,"['Heikki Kinnunen', 'Aake Kalliala', 'Helge Herala', 'Olavi Ahonen', 'Maija-Leena Soinne', 'Terhi Panula', 'Vesa Vierikko', 'Pirkka-Pekka Petelius', 'Erkki Saarela', 'Sakari Jurkka', 'Ola Johansson', 'Martti Kuisma', 'Maija Leino', 'Ari Piispa', 'Kaija Kangas']",Finnish,4.6
0100853,187681,Uunon huikeat poikamiesvuodet maaseudulla (1990) ,['Comedy'],"['speedboat', 'crooked official', 'moonshine', 'police', 'countryside']",Pertti Melasniemi,"['Vesa-Matti Loiri', 'Olavi Ahonen', 'Simo Salminen', 'Spede Pasanen', 'Pirkka-Pekka Petelius', 'Aake Kalliala', 'Hannele Lauri', 'Leo Lastumäki', 'Martti Tschokkinen', 'Tapio Hämäläinen', 'Helge Herala', 'Marita Nordberg', 'Marjatta Raita', 'Seppo Laine', 'Jyrki Kovaleff']",Finnish,5.2
0105713,187683,Uuno Turhapuro Suomen Tasavallan Herra Presidentti (1992) ,['Comedy'],"['bungee jump', 'bet', 'statue', 'modern art', 'lookalike competition']",Ere Kokkonen,"['Vesa-Matti Loiri', 'Tapio Hämäläinen', 'Marjatta Raita', 'Marita Nordberg', 'Simo Salminen', 'Spede Pasanen', 'Matti Tuominen', 'Ismo Kallio', 'Olavi Ahonen', 'Marja Korhonen', 'Helge Herala', 'Hannele Lauri', 'Elli Castrén', 'Leo Lastumäki', 'Aarre Karén']",Finnish,5.0
0183607,187685,Onks Viljoo näkyny? (1988) ,['Comedy'],"['based on sketch comedy', 'missing person', 'disappearance', 'psychiatric hospital', 'mental asylum']",Hannu Seikkula,"['Heikki Kinnunen', 'Pirkka-Pekka Petelius', 'Aake Kalliala', 'Kristiina Elstelä', 'Titta Jokinen', 'Anna Hultin', 'Klaus Thomasson', 'Vesa Vierikko', 'Aija Rikala']",Finnish,4.7
1411663,187687,Bon Jovi: When We Were Beautiful (2009) ,"['Documentary', 'Music']","['rocker', 'rock band']",Phil Griffin,"['James Anthony', 'Jon Bon Jovi', 'David Bryan', 'Bill Gerber', 'Richie Sambora', 'Tico Torres']",English,7.4
0426499,187689,Iron Maiden: Live After Death (1985) ,"['Documentary', 'Music']","['iron maiden', 'heavy metal', 'concert film', 'rock music', 'rock concert']",James Yukich,"['Iron Maiden', 'Bruce Dickinson', 'Steve Harris', 'Nicko McBrain', 'Dave Murray', 'Adrian Smith']",English,9.1
0352443,187691,Iron Maiden: Maiden England (1989) ,"['Documentary', 'Music']","['concert film', 'rock music', 'british', 'guitar', 'live concert']",Steve Harris,"['Bruce Dickinson', 'Dave Murray', 'Adrian Smith', 'Steve Harris', 'Nicko McBrain', 'Iron Maiden']",English,8.8
0497390,187693,Iron Maiden: Death on the Road (2006) ,"['Documentary', 'Music']","['concert film', 'live concert', 'heavy metal']",Matthew Amos,"['Bruce Dickinson', 'Janick Gers', 'Steve Harris', 'Iron Maiden', 'Nicko McBrain', 'Dave Murray', 'Adrian Smith']",English,8.6
1792588,187697,"Metallica/Slayer/Megadeth/Anthrax: The Big 4: Live from Sofia, Bulgaria (2010) ","['Documentary', 'Music']",[],Nick Wickham,"['Tom Araya', 'Joey Belladonna', 'Frank Bello', 'Charlie Benante', 'Chris Broderick', 'Robert Caggiano', 'Shawn Drover', 'Dave Ellefson', 'Kirk Hammett', 'Jeff Hanneman', 'James Hetfield', 'Scott Ian', 'Kerry King', 'Frederick E. Kowalo', 'Dave Lombardo']",English,8.6
0453413,187699,Valo (2005) ,"['Biography', 'Drama', 'Family']","['f rated', 'character name in title']",Kaija Juurikkala,"['Joni Kehusmaa', 'Vili Järvinen', 'Sara-Maria Juntunen', 'Alina Sakko', 'Eveliina Uusitalo', 'Teijo Eloranta', 'Morten Faldaas', 'Olka Horila', 'Hannu Kangas', 'Tilda Kauhanen', 'Hannu Kivioja', 'Pentti Korhonen', 'Antti Litja', 'Rea Mauranen', 'Janne Raudaskoski']",Finnish,5.4
0819792,187701,Onni von Sopanen (2006) ,['Family'],['f rated'],Johanna Vuoksenmaa,"['Kaarlo Somerto', 'Julius Vakkuri', 'Alex Anton', 'Oona Linnasalmi', 'Minna Suuronen', 'Robin Svartström', 'Jarkko Pajunen', 'Kari Väänänen', 'Meri Nenonen', 'Tobias Zilliacus', 'Leea Enbäck', 'Riikka Haikonen', 'Eero Hasu', 'Jorma Hellström', 'Eeva-Riitta Järvinen']",Finnish,6.5
0473715,187703,Unna ja Nuuk (2006) ,"['Adventure', 'Family', 'Fantasy']","['f rated', 'prehistoric times']",Saara Cantell,"['Rosa Salomaa', 'Toni Leppe', 'Jenni Banerjee', 'Kristiina Halkola', 'Irma Junnilainen', 'Robert Kock', 'Tommi Korpela', 'Mikko Kouki', 'Janne Lehto', 'Sesa Lehto', 'Ville Myllyrinne', 'Meri Nenonen', 'Elin Petersdottir', 'Tommi Raitolehto', 'Taisto Reimaluoto']",Finnish,5.0
0801011,187705,Suden arvoitus (2006) ,"['Adventure', 'Drama', 'Family']",['girl'],Raimo O. Niemi,"['Tiia Talvisara', 'Janne Saksela', 'Vuokko Hovatta', 'Miia Nuutila', 'Kari-Pekka Toivonen', 'Peter Franzén', 'Juha Kukkonen', 'Eero Milonoff', 'Petri Hanttu', 'Ville Haapasalo', 'Taisto Reimaluoto', 'Pekka Huotari', 'Topi Marin', 'Anna-Leena Härkönen', 'Jaana Kahra']",Finnish,5.5
0339134,187707,Heinähattu ja Vilttitossu (2002) ,['Family'],"['female protagonist', 'siblings living together', 'spaghetti', 'potato', 'neighbor neighbor relationship']",Kaisa Rastimo,"['Katriina Tavi', 'Tilda Kiianlehto', 'Minna Suuronen', 'Antti Virmavirta', 'Päivi Akonpelto', 'Merja Larivaara', 'Heikki Sankari', 'Robert Enckell', 'Heikki Ahonius', 'Henriikka Salo', 'Sofia Alaviiri', 'Sara Autelo', 'Kristiina Backberg', 'Vita Edvards', 'Melisa Huntus']",Finnish,6.3
2370230,187709,All Summers End (2017) ,"['Drama', 'Romance']","['love', 'young love', 'urinating outdoors', 'absent father', '3rd base']",Kyle Wilamowski,"['Kaitlyn Dever', 'Annabeth Gish', 'Pablo Schreiber', 'Tye Sheridan', 'Ryan Lee', 'Austin Abrams', 'Paula Malcomson', 'Grace Kaufman', 'Beau Mirchoff', 'Bill Sage', 'Tyler Chase', 'Sope Aluko', 'Nolan Gross', 'Katie Adkins', 'Dwayne Boyd']",English,6.0
0134862,187711,Näköradiomiehen ihmeelliset siekailut (1969) ,['Comedy'],"['black and white', 'black and white film', '1960s', 'finland', 'tv production']",Ere Kokkonen,"['Spede Pasanen', 'Danny', 'Vesa-Matti Loiri', 'Leo Jokela', 'Tarja-Tuulikki Tarsala', 'Simo Salminen', 'Veikko Sinisalo', 'Tamara Lund', 'Saga Eriksson', 'Pirjo Pasanen', 'Marjatta Rinne', 'Eva Eklund', 'Inge Hynninen', 'Eriikka Magnusson', 'Mirjam Himberg']",Finnish,5.2
4976192,187713,211 (2018) ,"['Action', 'Crime', 'Drama']",['bank heist'],York Alec Shackleton,"['Nicolas Cage', 'Sophie Skelton', 'Michael Rainey Jr.', 'Dwayne Cameron', 'Weston Cage Coppola', 'Cory Hardrict', 'Ori Pfeffer', 'Mark Basnight', 'Amanda Cerny', 'Michael Bellisario', 'Raymond Steers', 'Derek Horse', 'Fedi Bashur', 'Nick Donadio', 'Sean James']",English,4.4
3688342,187715,Zoo (2017) ,"['Family', 'History', 'War']","['zoo', 'zookeeper', 'elephant', 'belfast', 'bombing']",Colin McIvor,"['Toby Jones', 'Penelope Wilton', 'Ian McElhinney', 'Art Parkinson', 'Amy Huberman', 'James Stockdale', ""Damian O'Hare"", 'Stephen Hagan', 'Emily Flain', ""Ian O'Reilly"", 'Lalor Roddy', 'Ciaran Nolan', 'Glen Nee', 'Donncha Crowley', 'Maggie Cronin']",English,6.5
7681902,187717,Won't You Be My Neighbor? (2018) ,"['Documentary', 'Biography']","['race relations', 'tolerance', 'kindness', 'teachable moment', 'gorilla']",Morgan Neville,"['Fred Rogers', 'Joanne Rogers', 'John Rogers', 'Jim Rogers', 'Bill Isler', 'Hedda Sharapan', 'Junlei Li', 'Max King', 'Margaret Whitmer', 'Tom Junod', 'Betty Seamans', 'Joe Negri', 'David Newell', 'Elaine Crozier', 'George Wirth']",English,8.4
6510332,187719,McQueen (2018) ,"['Documentary', 'Biography']","['fashion', 'fashion designer', 'fashion show', 'workaholic', 'dog lover']",Ian Bonhôte,"['Bernard Arnault', 'Joseph Bennett', 'Detmar Blow', 'Isabella Blow', 'Katy England', 'Tom Ford', 'Magdalena Frackowiak', 'Jodie Kidd', 'Alexander McQueen', 'Gary James McQueen', 'Janet McQueen', 'Joyce McQueen', 'Kate Moss', 'Michelle Olley', 'Sebastian Pons']",English,7.8
2180351,187721,Eating Animals (2017) ,['Documentary'],"['animal abuse', 'meat industry', 'health', 'animal', 'farm']",Christopher Dillon Quinn,"['Natalie Portman', 'Bruce Friedrich', 'Jim Keen', 'Bob Martin', 'Pete Kaiser']",English,7.3
5304992,187723,Set It Up (2018) ,"['Comedy', 'Romance']","['working late', 'pizza', 'pickle', 'executive assistant', 'sports reporter']",Claire Scanlon,"['Zoey Deutch', 'Glen Powell', 'Lucy Liu', 'Taye Diggs', 'Joan Smalls', 'Meredith Hagner', 'Pete Davidson', 'Jon Rudnitsky', 'Tituss Burgess', 'Jake Robinson', 'Aaron Costa Ganis', 'Paulie Deo Jr.', 'Noah Robbins', 'Cody Calafiore', 'Ralph Byers']",English,6.5
5436228,187725,Woman Walks Ahead (2017) ,"['Biography', 'Drama', 'History', 'Western']","['native american', 'insect', 'widow', '19th century', 'f rated']",Susanna White,"['Jessica Chastain', 'Louisa Krause', 'Boots Southerland', 'Chaske Spencer', 'Ciarán Hinds', 'Kindall Charters', 'Sam Rockwell', 'Jacob Browne', 'Luce Rains', 'Rod Rondeaux', 'Rulan Tangen', 'Michael Greyeyes', 'Monika Crowfoot', 'Debbie Black Lance', 'David Midthunder']",English,6.6
5457078,187727,Love After Love (2017) ,"['Drama', 'Romance']","['husband wife relationship', 'marriage', 'open marriage', 'orgasm', 'sex outside']",Russell Harbaugh,"['Andie MacDowell', ""Chris O'Dowd"", 'James Adomian', 'Gareth Williams', 'Alex Goldberg', 'Graham Mason', 'Doris Lowerre', 'John Magary', 'Paul L. Brown', 'Juliet Rylance', 'Francesca Faridany', 'Dree Hemingway', 'Romy Byrne', 'Andrew Beadle', 'Marlene Brown']",English,5.4
0434762,187729,Sei mong se jun (2004) ,"['Drama', 'Horror']","['hong kong giallo', 'giallo', 'death', 'art', 'death wish']",Oxide Chun Pang,"['Race Wong', 'Rosanne Wong', 'Anson Leung', 'Michelle Yim']",Cantonese,6.0
0104059,187731,Day-O (1992) ,"['Family', 'Comedy', 'Fantasy']","['family relationships', 'self esteem', 'imaginary friend', 'father daughter relationship', 'friendship']",Michael Schultz,"['Delta Burke', 'Elijah Wood', 'Carlin Glynn', 'Charles Shaughnessy', 'David Packer', 'Ashley Peldon', 'Fred Thompson', 'Caroline Dollar', 'Bekka Eaton', 'Richard K. Olsen', 'Michael Hunter', 'Chad Power']",English,6.8
0077228,187733,The Betsy (1978) ,['Drama'],"['assassination attempt', 'bare breasts', 'large breasts', 'sex with a maid', 'breast feeding']",Daniel Petrie,"['Laurence Olivier', 'Robert Duvall', 'Katharine Ross', 'Tommy Lee Jones', 'Jane Alexander', 'Lesley-Anne Down', 'Joseph Wiseman', 'Kathleen Beller', 'Edward Herrmann', 'Paul Rudd', 'Roy Poole', 'Richard Venture', 'Titos Vandis', 'Clifford David', 'Inga Swenson']",English,5.2
2294939,187735,Waste Land (2014) ,"['Drama', 'Thriller']",['detective'],Pieter Van Hees,"['Jérémie Renier', 'Natali Broods', 'Babetida Sadjo', 'Peter Van den Begin', 'Peter Van den Eede', 'Mourade Zeguendi', 'Luna Aquilina', 'Titouan Aquilina', 'François Beukelaers', 'Madyson Chretien', 'Berthe Tanwo Njole', 'Maxime Rennaux', 'Pitcho Womba Konga']",Flemish,5.5
2275492,187737,A Very Potter Senior Year (2013) ,['Musical'],['psychotronic film'],Matt Lang,"['Darren Criss', 'Joey Richter', 'Joe Walker', 'Meredith Stepien', 'Lauren Lopez', 'Jaime Lyn Beatty', 'Dylan Saunders', 'A.J. Holmes', 'Tyler Brunsman', 'Brian Holden', 'Chris Allen', 'Brian Rosenthal', 'Britney Coleman', 'Corey Dorris', 'Jim Povolo']",English,8.4
