IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0196528,165731,Eldridge Cleaver (1970) ,"['Documentary', 'Biography']","['north africa', 'civil rights', 'political activist', 'reference to richard j. daley', 'anger']",William Klein,"['Eldridge Cleaver', 'Kathleen Cleaver']",French,5.7
5198570,165733,Ice Girls (2016) ,['Comedy'],"['competition', 'gym', 'sabotage', 'locker room']",Damian Lee,"['Michaela du Toit', 'Lara Daans', 'Arcadia Kendal', 'Sheila McCarthy', 'Natasha Henstridge', 'Taylor Hunsley', 'Shane Harte', 'Elvis Stojko', 'Sandy Jobin-Bevans', 'Geri Hall', 'Andy King', 'Olivia Solo', 'Arnold Pinnock', 'Rob Stewart', 'Tessa Virtue']",English,6.0
3951732,165735,Chalk It Up (2016) ,['Comedy'],"['gymnastics', 'gymnast']",Hisonni Mustafa,"['Maddy Curley', 'John DeLuca', 'Nikki SooHoo', 'Drew Seeley', 'Julie Warner', 'Thomas Fowler', 'Nicholas Gonzalez', 'Tarah Paige', 'Rachele Brooke Smith', 'Svetlana Boginskaya', 'Molly Gardner', 'Krista Jasper', 'Jen Hansen', 'Brittnee Habbib', 'Meghan Victoria Martin']",English,4.6
4742556,165737,Accidental Engagement (2016) ,['Romance'],"['competition', 'abuse', 'dancing', 'dinner', 'drinking']",Letia Clouston,"['Lexi Giovagnoli', 'Brant Daugherty', 'Lexi Atkins', 'Randy Wayne', 'Maureen McCormick', 'Joan Severance', 'Ashley Fink', 'Meredith May', 'Ariana Guerra', 'Nthenya Ndunda', 'Gary Pezzullo', 'Matt Clouston', 'Michael Golino', 'Halley Murrow Castleberry', 'Jared Fairchild']",N/A,5.8
0093159,165739,A Hazard of Hearts (1987) ,"['Drama', 'Romance']","['gambler', 'dice', 'gambling', 'english country dance', 'melodrama']",John Hough,"['Diana Rigg', 'Edward Fox', 'Helena Bonham Carter', 'Fiona Fullerton', 'Neil Dickson', 'Christopher Plummer', 'Stewart Granger', 'Anna Massey', 'Eileen Atkins', 'Gareth Hunt', 'Marcus Gilbert', 'Robert Addie', 'James Gaddas', 'Christopher Villiers', 'Ben Aris']",English,7.1
0099655,165741,A Ghost in Monte Carlo (1990) ,"['Drama', 'Romance']","['courtesan', 'monte carlo', 'countess', 'convent', 'runaway horse']",John Hough,"['Sarah Miles', 'Oliver Reed', 'Christopher Plummer', 'Samantha Eggar', 'Fiona Fullerton', 'Lysette Anthony', 'Marcus Gilbert', 'Jolyon Baker', 'Joanna Lumley', 'Lewis Collins', 'Gareth Hunt', 'Ron Moody', 'Helen Cherry', 'Elizabeth Sellars', 'Maxine Audley']",English,6.4
4364866,165743,Bound & Babysitting (2015) ,"['Comedy', 'Family', 'Romance']",['woman'],Savage Steve Holland,"['Tammin Sursok', 'Travis Van Winkle', 'Tiffany Hines', 'Stephen Boss', 'Corinne Massiah', 'Brian Mganga', 'Caroline Aaron', 'Megan Stevenson', 'David Castañeda', 'Peter Katona', 'Lisa Rinna', 'Curtis Armstrong', 'Reatha Grey', 'BJ Tanner']",English,6.3
1678037,165745,A Holiday Heist (2011) ,"['Comedy', 'Family', 'Romance']","['christmas', 'f rated']",Christie Will Wolf,"['Lacey Chabert', 'Rick Malambri', 'Vivica A. Fox', 'Jermaine Williams', 'Dov Tiefenbach', 'Preston Lacy', 'Robert Maschio', 'Anand Desai-Barochia', 'Fallon Goodson', 'Kaylen Davidson', 'Chris Kattan', 'Christopher Redman', 'David J. Phillips', 'Paul T. Murray', 'Cassandra Scerbo']",English,4.0
4922028,165747,Ham-jeong (2015) ,"['Crime', 'Thriller']","['island', 'remote island', 'psychopath', 'boyfriend girlfriend relationship']",Hyeong-jin Kwon,"['Ji An', 'Han Sun Jo', 'Min-Kyeong Kim', 'Dong-seok Ma']",Korean,5.6
0378262,165749,Karlik Nos (2003) ,"['Animation', 'Fantasy', 'Musical']","['bat', 'book', 'candle', 'candlelight', 'candlestick']",Ilya Maksimov,"['Albert Asadullin', 'Elena Shulman', 'Yevgeniya Igumnova', 'Natalya Danilova', 'Igor Shibanov', 'Ivan Krasko', 'Viktor Sukhorukov', 'Anatoliy Petrov', 'Tatyana Ivanova', 'Aleksey Gurev', 'Elena Soloveva', 'Mikhail Chernyak']",Russian,6.8
0017632,165751,Annie Laurie (1927) ,"['Drama', 'Romance']","['character name as title', 'two word title', 'annie laurie character', 'feud', 'scotland']",John S. Robertson,"['Lillian Gish', 'Norman Kerry', 'Creighton Hale', 'Joseph Striker', 'Hobart Bosworth', 'Patricia Avery', 'Russell Simpson', 'Brandon Hurst', 'David Torrence', 'Frank Currier']",None,5.9
0034498,165753,The Battle of Midway (1942) ,"['Documentary', 'Short', 'War']","['aircraft carrier', 'dive bomber', 'naval battle', 'battle', 'year 1942']",John Ford,"['Henry Fonda', 'Jane Darwell', 'Logan Ramsey', 'James Roosevelt']",English,6.1
0049000,165755,The Bespoke Overcoat (1955) ,"['Short', 'Drama', 'Fantasy']","['tailor', 'jewish', 'based on play']",Jack Clayton,"['David Kossoff', 'Alfie Bass']",English,7.1
0054265,165757,Saiyûki (1960) ,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Music', 'Romance']","['prince', 'magic', 'king', 'cannibal', 'monster']",Daisaku Shirakawa,"['Kiyoshi Komiyama', 'Noriko Shindô', 'Hideo Kinoshita', 'Setsuo Shinoda', 'Nobuaki Sekine', 'Kunihisa Takeda', 'Katsuko Ozaki', 'Michiko Shirasaka', 'Kinshirô Iwao', 'Tamae Kato', 'Kiyoshi Kawakubo', 'Shûichi Kazamatsuri', 'Frankie Avalon', 'Sterling Holloway', 'Jackie Joseph']",Japanese,6.0
0048382,165759,La 'Moara cu noroc' (1957) ,"['Crime', 'Drama']",['based on novel'],Victor Iliu,"['Constantin Codrescu', 'Geo Barton', 'Ioana Bulca', 'Colea Rautu', 'Marietta Rares', 'Gheorghe Ghitulescu', 'Benedict Dabija', 'Ion Atanasiu-Atlas', 'Willy Ronea', 'Valeria Gagealov', 'Sandu Sticlaru', 'Aurel Cioranu', 'George Manu', 'Nae Savulescu', 'Dem Hagiac']",Romanian,7.7
3273434,165761,November Rule (2015) ,['Comedy'],['woman'],Mike Elliott,"['Mo McRae', 'Tatyana Ali', 'DJ Qualls', 'La La Anthony', 'Rick Gonzalez', 'Jay Ellis', 'Joyful Drake', 'Victoria Rowell', 'Barry Bostwick', 'Faizon Love', 'Macy Gray', 'Kali Hawk', 'Nellie Perez', 'Starshell', 'Tyga']",English,5.4
0054710,165763,By Love Possessed (1961) ,['Drama'],"['affair', 'based on novel']",John Sturges,"['Lana Turner', 'Efrem Zimbalist Jr.', 'Jason Robards', 'George Hamilton', 'Susan Kohner', 'Thomas Mitchell', 'Everett Sloane', 'Yvonne Craig', 'Gilbert Green', 'Frank Maxwell', ""Carroll O'Connor"", 'Jean Willes', 'Barbara Bel Geddes']",English,5.5
0401312,165765,Chang (1997) ,['Drama'],"['korea', 'prostitution', 'sex', 'breast', 'male rear nudity']",Kwon-taek Im,"['Eun-Kyung Shin', 'Jeong-hyeon Han', 'Dong-joon Choi', 'Kyeong-sun Jeon', 'Byeong-kyeong Ahn', 'Yu-seon Yun']",Korean,6.4
0058259,165767,Kazdy den odvahu (1964) ,['Drama'],['an Kacer'],Evald Schorm,"['Jana Brejchová', 'Jan Kacer', 'Jirina Jirásková', 'Vlastimil Brodský', 'Josef Abrhám', 'Olga Scheinpflugová', 'Václav Trégl', 'Jan Libícek', 'Emma Cerná', 'Jan Cmíral', 'Jana Cunderlová', 'Alois Curík', 'Drago Cáslavský', 'Zdenek Kment', 'Milos Kohout']",Czech,6.5
1127177,165769,Croc (2007) ,"['Action', 'Adventure', 'Comedy', 'Horror', 'Sci-Fi', 'Thriller']","['child eaten', 'child killed by animal', 'psychotronic film', 'crocodile', 'hunter']",Stewart Raffill,"['Michael Madsen', 'Peter Tuinstra', 'Sherry Edwards', 'Elizabeth Healey', 'Scott Hazell', 'Jibby Saetang', 'Wasan Junsook', 'Jack Prinya', 'Deedee Kumphasee', 'David Asavanond', 'Amy Lackgren', 'Nophand Boonyai', 'Pim Yensuk', 'Elizabeth Lackgren', 'Clyde St. George']",English,3.7
1189377,165771,Dead Noon (2007) ,"['Action', 'Horror', 'Western']","['hell', 'cowboy', 'demon', 'skeleton', 'wild west']",Andrew Wiest,"['Kane Hodder', 'Robert Bear', 'Robert Milo Andrus', 'Lillith Fields', 'Scott Phillips', 'Elizabeth Mouton', 'Tye Nelson', 'Keith Suta', 'Kelsey McCann', 'Andrew Wiest', 'Ed Bosco', 'Cara Finch', 'Jordan Jansen-Mecca', 'Jen Kelsey', 'Nick Martin']",English,2.5
3686272,165773,El club de los incomprendidos (2014) ,"['Drama', 'Romance']","['school library', 'high school student', 'transfer student', 'divorced parents', 'teenager']",Carlos Sedes,"['Charlotte Vega', 'Àlex Maruny', 'Ivana Baquero', 'Michelle Calvó', 'Andrea Trepat', 'Jorge Clemente', 'Patrick Criado', 'Aitana Sánchez-Gijón', 'Yon González', 'Raúl Arévalo', 'Iria del Río', 'Paula Muñoz', 'Belén López', 'Álvaro Díaz Rodríguez', 'Beatriz Serén']",Spanish,5.7
0033628,165775,Four Mothers (1941) ,"['Drama', 'Romance']","['florida', 'hurricane', 'composer', 'real estate', 'sister']",William Keighley,"['Claude Rains', 'Jeffrey Lynn', 'Eddie Albert', 'May Robson', 'Frank McHugh', 'Dick Foran', 'Vera Lewis', 'Priscilla Lane', 'Rosemary Lane', 'Lola Lane', 'Gale Page']",English,6.4
0026419,165777,Goin' to Town (1935) ,"['Comedy', 'Musical']","['camp', 'opera', 'oil well', 'opera production', 'oil field']",Alexander Hall,"['Mae West', 'Paul Cavanagh', 'Gilbert Emery', 'Marjorie Gateson', 'Tito Coral', 'Ivan Lebedeff', 'Fred Kohler', 'Monroe Owsley', 'Grant Withers', 'Luis Alberni', 'Lucio Villegas', 'Mona Rico', 'Wade Boteler', 'Paul Harvey', 'Joe Frye']",English,6.5
0053899,165779,Hell Bent for Leather (1960) ,['Western'],"['leather', 'jacket', 'mountain ridge', 'escape from custody', 'stealing a horse']",George Sherman,"['Audie Murphy', 'Felicia Farr', 'Stephen McNally', 'Robert Middleton', 'James Westmoreland', 'Jan Merlin', 'Herbert Rudley', 'Malcolm Atterbury', 'Joseph Ruskin', 'Allan Lane', 'John Qualen', 'Eddie Little Sky', 'Steve Gravers', 'Beau Gentry', 'Bob Steele']",English,6.9
5061570,165781,Pocha: Manifest Destiny (2015) ,"['Drama', 'Thriller']",['fraud'],Michael Dwyer,"['Veronica Sixtos', 'Julio Cesar Cedillo', 'Roberto Urbina', 'Jorge A. Jimenez', 'Sandra Santiago', 'Jesse Garcia', 'María del Carmen Farias', 'Jeff Chassler', 'Sebastian Feldman', 'Danièle Watts', 'Michael Nardelli', 'Alicia Sixtos', 'María Paula Forero', 'Joe Chacon', 'Carlos Escamilla']",English,5.4
0024170,165783,If I Were Free (1933) ,"['Drama', 'Romance']","['antique dealer', 'arc de triomphe paris', 'paris france', 'heart disease', 'marital separation']",Elliott Nugent,"['Irene Dunne', 'Clive Brook', 'Nils Asther', 'Henry Stephenson', 'Vivian Tobin', 'Laura Hope Crews', 'Tempe Pigott', 'Lorraine MacLean']",English,6.0
3447676,165787,Lonesome Dove Church (2014) ,"['History', 'Western']",['based on true story'],Terry Miles,"['Tom Berenger', 'Greyston Holt', 'Alex Zahara', 'Andrea Whitburn', 'Nicole Oliver', 'Geoff Gustafson', 'Serge Houde', 'George Canyon', 'Noel Johansen', 'Philip Granger', 'Bruce Blain', 'Patrick Sabongui', 'Mike Garthwaite', 'Linden Banks', 'Quentin Schneider']",English,5.4
0026654,165789,Love Me Forever (1935) ,"['Drama', 'Musical', 'Romance']","['singer', 'sacrifice', 'singing', 'penniless', 'opera singer']",Victor Schertzinger,"['Grace Moore', 'Leo Carrillo', 'Robert Allen', 'Spring Byington', 'Michael Bartlett', 'Luis Alberni', 'Douglass Dumbrille', 'Thurston Hall', 'Edmund Burns', 'Dick Gordon', 'Arnold Gray', 'Charles R. Moore', 'Jack Mulhall', 'Blue Washington', 'Lloyd Whitlock']",English,6.7
0089555,165791,Marie (1985) ,"['Biography', 'Drama']","['tracheostomy', 'trailblazer', 'gender bias', 'sexual harassment', 'abuse']",Roger Donaldson,"['Sissy Spacek', 'Jeff Daniels', 'Keith Szarabajka', 'Morgan Freeman', 'Fred Thompson', 'Lisa Banes', 'Trey Wilson', 'John Cullum', 'Don Hood', 'Graham Beckel', 'Macon McCalman', 'Collin Wilcox Paxton', 'Robert Green Benson III', 'Dawn Carmen', 'Shane Wexel']",English,6.7
0030535,165793,Out West with the Hardys (1938) ,"['Comedy', 'Family']","['family character name in title', 'andy hardy character', 'family relationships', 'sequel']",George B. Seitz,"['Mickey Rooney', 'Lewis Stone', 'Fay Holden', 'Cecilia Parker', 'Ann Rutherford', 'Sara Haden', 'Don Castle', 'Virginia Weidler', 'Gordon Jones', 'Ralph Morgan', 'Nana Bryant', 'Tom Neal', 'John Hubbard']",English,6.6
0823668,165797,Screamers (2006) ,"['Documentary', 'Music']","['armenia', 'system of a down', 'genocide', 'darfur', 'band']",Carla Garapedian,"['Taner Akçam', 'Hrant Dink', 'John Dolmayan', 'Sibel Edmonds', 'J. Michael Hagopian', 'Aram Hamparian', 'Daron Malakian', 'Shavo Odadjian', 'Maritza Ohanesian', 'Orhan Pamuk', 'Samantha Power', 'Ara Sarafian', 'Adam Schiff', 'Guy Simonian', 'Serj Tankian']",English,6.0
1043429,165799,Hei dian (1972) ,['Action'],['martial arts'],Wing-Cho Yip,"['Szu Shih', 'Li Tung', 'Feng Ku', 'Barry Chan', 'Hsi Chang', 'Tsan Kang Chen', 'Ling Chiang', 'Nan Chiang', 'Tien-Chu Chin', 'Ming Chiu', 'Chia-Chung Chou', 'Chin Chu', 'Feng Erh', 'Chi-Chang Ho', 'Yun-Tai Ho']",Mandarin,7.1
0037588,165801,The Cheaters (1945) ,"['Comedy', 'Drama']","['christmas', 'inheritance', 'wealthy family', 'furnace', 'charity case']",Joseph Kane,"['Joseph Schildkraut', 'Billie Burke', 'Eugene Pallette', 'Ona Munson', 'Raymond Walburn', 'Ann Gillis', 'Ruth Terry', 'Robert Livingston', 'David Holt', 'Robert Greig', ""St. Luke's Episcopal Church Choristers""]",English,6.9
0052318,165803,Les tricheurs (1958) ,['Drama'],['party'],Marcel Carné,"['Pascale Petit', 'Andréa Parisy', 'Jacques Charrier', 'Laurent Terzieff', 'Jean-Paul Belmondo', 'Dany Saval', 'Alfonso Mathis', 'Pierre Brice', 'Jacques Marin', 'Dominique Page', 'Jacques Chabassol', 'Jacques Portet', 'Gabrielle Fontan', 'Michel Nastorg', 'Sandrine']",French,7.1
3918686,165805,The Christmas Dragon (2014) ,"['Adventure', 'Drama', 'Fantasy']","['christmas', 'bound and gagged', 'cleave gag', 'child kidnapping', 'kidnapping a child']",John Lyde,"['Bailee Michelle Johnson', 'Paris Warner', 'David DeVilliers', 'Ruby Jones', 'Jacob Buster', 'Jake Stormoen', 'Melanie Stone', 'Talon G. Ackerman', 'Adam Johnson', 'Renny Grames', 'Danny James', 'Paul D. Hunt', 'Eve Mauro', 'Aimee Lynne Johnson', 'D.L. Walker']",English,4.7
1203517,165807,The Graves (2009) ,"['Adventure', 'Horror', 'Thriller']","['arizona desert', 'desert', 'mine', 'arizona', 'black belt']",Brian Pulido,"['Clare Grant', 'Jillian Murray', 'Bill Moseley', 'Tony Todd', 'Amanda Wyss', 'Randy Blythe', 'Shane Stevens', 'Barbara Glover', 'Patti Tindall', 'Brian Ronalds', 'Dean Matthew Ronalds', 'Cathy Rankin', 'Greg Seki', 'Bill Lippincott', 'Rosalie Michaels']",English,3.7
0050481,165809,The Halliday Brand (1957) ,"['Drama', 'Romance', 'Western']","['sheriff', 'flashback', 'told in flashback', 'half breed', 'false accusation']",Joseph H. Lewis,"['Joseph Cotten', 'Viveca Lindfors', 'Betsy Blair', 'Ward Bond', 'Bill Williams', 'Jay C. Flippen', 'Christopher Dark', 'Jeanette Nolan', 'Peter Ortiz', 'Robin Short', 'Glenn Strange', 'Jay Lawrence', 'John Dierkes', 'George Lynn', 'I. Stanford Jolley']",English,6.4
0029761,165811,When You're in Love (1937) ,"['Comedy', 'Musical', 'Romance']","['taming of the shrew', 'opera']",Robert Riskin,"['Grace Moore', 'Cary Grant', 'Aline MacMahon', 'Henry Stephenson', 'Thomas Mitchell', 'Catherine Doucet', 'Luis Alberni', 'Gerald Oliver Smith', 'Emma Dunn', 'George C. Pearce', 'Frank Puglia']",Spanish,6.2
0025982,165813,Where Sinners Meet (1934) ,"['Romance', 'Comedy']","['infidelity', 'england', 'remake', 'based on play']",J. Walter Ruben,"['Diana Wynyard', 'Clive Brook', 'Billie Burke', 'Reginald Owen', 'Alan Mowbray', 'Gilbert Emery', 'Phyllis Barry', 'Walter Armitage', 'Katherine Williams', 'Robert Adair', 'Vernon Steele']",English,5.8
0081088,165815,Lunch Wagon (1981) ,"['Comedy', 'Crime', 'Romance']","['woman with a gun', 'hot', 'sex scene', 'sexy', 'cool']",Ernest Pintoff,"['Pamela Jean Bryant', 'Rosanne Katon', 'Candy Moore', 'Rick Podell', 'James Van Patten', 'Chuck McCann', 'Rose Marie', 'Michael Tucci', 'Louisa Moritz', 'Vic Dunlop', 'Anthony Charnota', 'George Memmoli', 'Michael Mislove', 'Nels Van Patten', 'Maurice Sneed']",English,5.0
4516324,165817,El rey de La Habana (2015) ,['Drama'],"['male objectification', 'social masturbation', 'men masturbate together', 'friendship between boys', 'friends masturbate together']",Agustí Villaronga,"['Maikol David', 'Yordanka Ariosa', 'Héctor Medina', 'Ileana Wilson', 'Kimbo', 'Chanel Terrero', 'Jonathan Maravilla', 'Lia Chapman', 'Jazz Vilá', 'Reina Oviedo', 'Daniel Luciano', 'Luis Orlando Olarreaga', 'Yessica Ramos Quezada', 'Hamlet Hiraldo Frías', 'Jean Luis Burgos']",Spanish,6.0
6156476,165819,Jeff Ross Roasts Cops (2016) ,['Comedy'],"['tv special', 'stand up comedy']",Ed Larson,['Jeffrey Ross'],English,6.5
5129818,165823,V luchakh solntsa (2015) ,['Documentary'],"['north korea', 'korean', 'tears', 'performance', 'classroom']",Vitaliy Manskiy,"['Lee Zin-Mi', 'Yu-Yong', 'Hye-Yong', 'Oh-Gyong', 'Choi Song-min', 'Lim Soo-Yong', 'Su-Yong']",Korean,7.4
0300879,165825,The Way We Live Now             ,"['Drama', 'Romance']","['railroad business', 'nouveau riche', 'victorian england', 'victorian era', '1800s']",David Suchet,"['David Suchet', 'Matthew Macfadyen', 'Cillian Murphy', 'Paloma Baeza', 'Cheryl Campbell', 'Richard Cant', 'Shirley Henderson', 'Tom Fahy', 'Allan Corduner', 'Angus Wright', 'Miranda Otto', 'Stuart McQuarrie', 'Tony Britton', 'Oliver Ford Davies', 'Helen Schlesinger', 'Douglas Hodge', 'Maxine Peake', 'Graham Crowden', 'Anne-Marie Duff', 'David Bradley', 'Sarah Niven', 'Rob Brydon', 'Jon Rumney', 'Nicholas McGaughey', 'Michele Dotrice', 'Jim Carter', 'Michael Riley', 'Lilo Baur', 'Tony Pritchard', 'Joanna David', 'Fenella Woolgar']",English,7.6
2560840,165827,"Quiet Riot: Well Now You're Here, There's No Way Back (2014) ","['Documentary', 'Music']",['f rated'],Regina Russell Banali,"['Steven Adler', 'Eric Baker', 'Frankie Banali', 'Kevin Boisvert', 'Eric Buarque', 'Carlos Cavazo', ""Kathy Rhoads D'Argenzio"", 'Erin Davis', 'Kevin DuBrow', 'Terry J. Dubrow', 'Warren Entner', 'Chris Epting', 'Kelly Garni', 'Bob Geldof', 'Alex Grossi']",N/A,7.8
4177746,165829,Penis Boy (2015) ,"['Short', 'Comedy', 'Drama']",['escort'],James Healey,"['Collin Blackard', 'Jon Necaj', 'Alfred Rosenblatt', 'Andrew Sydor']",English,2.1
3438640,165831,Marvel One-Shot: All Hail the King (2014) ,"['Short', 'Action', 'Sci-Fi']","['interview', 'actor', 'prison', 'marvel cinematic universe', 'marvel comics']",Drew Pearce,"['Ben Kingsley', 'Scoot McNairy', 'Lester Speight', 'Sam Rockwell', 'Matt Gerald', 'Allen Maldonado', 'Crystal the Monkey', 'Joey Abril', 'Billy Choi', 'Marcus Natividad', 'Cuete Yeska']",English,7.4
0183717,165833,Rock 'n' Roll Frankenstein (1999) ,"['Comedy', 'Horror']","['elvis presley', 'independent film', 'talking penis', 'talking genitals']",Brian O'Hara,"['Graig Guggenheim', 'Jayson Spence', 'Barry Feterman', 'Hiram Jacob Segarra', 'Andrew Hurley', 'Ted Travelstead', 'Mark Trares', 'Jamie Gillard', 'Joan Gerardi', 'Tonio Descanvelle', 'Kate Fallon', 'Daniel Dresner', 'Robert Novotny', 'Peter Klann', 'Andrew Iucci']",English,4.3
5278592,165837,Kate Plays Christine (2016) ,"['Documentary', 'Biography', 'Drama', 'Thriller']",['f rated'],Robert Greene,"['Steven C. Bovio', 'Christine Chubbuck', 'Stephanie Coatney', 'Michael Ray Davis', 'Zachary Gossett', 'Rod Grant', 'Holland Hayes', 'Tatyana Kukrecht', 'David Mackey', 'Linda Roser', 'Michael Rubino', 'Kate Lyn Sheil', 'Marty Stonerock', 'Steve Zurk']",English,6.2
5721658,165839,Les vies de Thérèse (2016) ,['Documentary'],[],Sébastien Lifshitz,['Thérèse Clerc'],French,7.0
5146068,165841,Wszystkie nieprzespane noce (2016) ,"['Documentary', 'Drama']",[],Michal Marczak,"['Krzysztof Baginski', 'Michal Huszcza', 'Eva Lebuef', 'Natalia Atmanska', 'Anastazja Bernard', 'Anna Bilenska', 'Michal Brzozowski', 'Cezary Ciszewski', 'Wiktoria Frydrych', 'Paulina Hanzel', 'Dominika Jendrasik', 'Julia Karasinska', 'Kaja Kukula', 'Mateusz Kuwal', 'Mikolaj Maluchnik']",Polish,6.6
4964772,165843,Risk (2016) ,['Documentary'],"['one word title', 'written by director', 'title directed by female', 'voice over narration', 'contact lens']",Laura Poitras,"['Julian Assange', 'Sarah Harrison', 'Jacob Appelbaum', 'Joseph Farrell', 'Renata Avila', 'Jennifer Robinson', 'Erinn Clark', 'Laura Poitras', 'Ana Alban', 'Christine Assange', 'Louis Bladel', 'Hillary Clinton', 'Amal Clooney', 'James Comey', 'Anderson Cooper']",English,6.3
5278598,165845,Kiki (2016) ,['Documentary'],"['rap music', 'vogue dancing', 'african americans', 'ball culture', 'queer']",Sara Jordenö,"['Loretta Coombs', 'Takima Coombs', 'Afrika Juicy Couture', 'Bootz Juicy Couture', 'Aisha Diori', 'Twiggy Pucci Garçon', ""Dorjon 'Dorjie' Hilton"", 'Dice Pink Lady', 'Divo Pink Lady', 'Gia Marie Love', 'TreySean Marciano', 'Jonovia 007 Milan', 'Chi Chi Mizrahi', 'Omari Olympus Mizrahi', 'Willi Ninja']",English,6.6
5259692,165847,Trapped (2016) ,['Documentary'],"['wading', 'clinic', 'abortion', 'regulation', 'bills']",Dawn Porter,"['June Ayers', 'Andrea Ferrigno', 'Gloria Gray', 'Dalton Johnson', 'Bethany Milton', 'Nancy Northup', 'Willie Parker']",English,7.0
5278578,165849,Newtown (2016) ,"['Documentary', 'History']","['child', 'scene of the crime', 'newtown connecticut', 'murder of a child', 'elementary school']",Kim A. Snyder,"['Gene Rosen', 'Syeda Suriya Ahmed', 'Abbey Clements', 'Sally Cox', 'Bill Cario', 'Mark Barden', 'Daniel Barden', 'James Barden', 'Natalie Barden', 'Jackie Barden', 'Melissa Malin', 'Kyle Malin', 'Caroline Malin', 'Robert Weiss', 'Sarah Clements']",English,6.8
4079902,165851,Hooligan Sparrow (2016) ,"['Documentary', 'Crime', 'Drama', 'News']","['title directed by female', 'title co written by female', 'imprisonment', 'trial', 'photographer']",Nanfu Wang,"['Ye Haiyan', 'Huang', 'Wang Jianfen', 'Tang Jitian', 'Shan Lihua', 'Jia Lingmin', 'Wang Yu']",Mandarin,7.3
5375040,165853,Cameraperson (2016) ,['Documentary'],"['title directed by female', 'triple f rated']",Kirsten Johnson,"['Jacques Derrida', 'Kirsten Johnson', 'Roger Phenix']",English,7.4
0359715,165855,My Best Friend's Birthday (1987) ,['Comedy'],"['birthday gifts', 'radio station', 'pub', 'cult film', 'cocaine']",Quentin Tarantino,"['Craig Hamann', 'Quentin Tarantino', 'Crystal Shaw Martell', 'Allen Garfield', 'Al Harrell', 'Brenda Hillhouse', 'Linda Kaye', 'Stevo Polyi', 'Alan Sanborn', 'Rich Turner', 'Rowland Wafford']",English,5.6
2011118,165859,Marvel One-Shot: The Consultant (2011) ,"['Short', 'Sci-Fi']","['s.h.i.e.l.d.', 'general', 'marvel cinematic universe', 'spin off', 'marvel comics']",Leythum,"['Clark Gregg', 'Maximiliano Hernández', 'Deborah Knox']",English,6.6
1277142,165861,Le peuple invisible (2007) ,['Documentary'],[],Richard Desjardins,['Richard Desjardins'],French,7.4
4128102,165863,Marvel 75 Years: From Pulp to Pop! (2014) ,"['Documentary', 'Short', 'History']","['superhero', 'based on comic book', 'based on comic', 'marvel comics']",Zak Knutson,"['Axel Alonso', 'Hayley Atwell', 'Gerry Conway', ""Louis D'Esposito"", 'Alan Fine', 'Seth Green', 'Clark Gregg', 'Jimmy Kimmel', 'Stan Lee', 'Ralph Macchio', 'Todd McFarlane', 'Patton Oswalt', 'Nicole Perlman', 'Joe Quesada', 'Peter Sanderson']",English,7.3
3591568,165865,Marvel Studios: Assembling a Universe (2014) ,"['Documentary', 'Short', 'History']","['behind the scenes', 'interview', 's.h.i.e.l.d.', 'film series', 'marvel comics']",Axel Alonso,"['Axel Alonso', 'Victoria Alonso', 'Hayley Atwell', 'Jeffrey Bell', 'Shane Black', 'Geoff Boucher', 'Kenneth Branagh', 'Stephen Broussard', 'Dan Buckley', 'Dominic Cooper', ""Louis D'Esposito"", 'Vin Diesel', 'Robert Downey Jr.', 'Chris Evans', 'Jon Favreau']",English,7.5
4682866,165867,Pure Pwnage (2016) ,['Comedy'],['life'],Geoff Lapaire,"['Jarett Cale', 'Joel F. Gardiner', 'Gwenlyn Cumyn', 'Thomas Finn', 'Geoff Lapaire', 'Miranda Plant', 'Ajay Fry', 'Alberta Mayne', 'Nathan Brian Adams', 'Ken Bice', 'Sebastian Deery', 'Mitchell T. Fryman', 'Zachary B. Fyffe', 'Andre Guantanamo', 'Peter Hodgins']",English,5.4
4613254,165869,Hjartasteinn (2016) ,"['Drama', 'Romance']","['iceland', 'coming of age', 'teenage boy', 'friendship between boys', 'boy']",Guðmundur Arnar Guðmundsson,"['Baldur Einarsson', 'Blær Hinriksson', 'Diljá Valsdóttir', 'Katla Njálsdóttir', 'Jónína Þórdís Karlsdóttir', 'Rán Ragnarsdóttir', 'Nína Dögg Filippusdóttir', 'Sveinn Ólafur Gunnarsson', 'Nanna Kristín Magnúsdóttir', 'Søren Malling', 'Gunnar Jónsson', 'Daniel Hans Erlendsson', 'Theodór Pálsson', 'Sveinn Sigurbjörnsson', 'Árni Friðriksson']",Icelandic,7.4
0473064,165871,Nihon chinbotsu (2006) ,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']","['earthquake', 'japan', 'tsunami', 'disaster', 'disaster film']",Shinji Higuchi,"['Tsuyoshi Kusanagi', 'Ko Shibasaki', 'Etsushi Toyokawa', 'Mao Daichi', 'Mitsuhiro Oikawa', 'Mayuko Fukuda', 'Hideko Yoshida', 'Akira Emoto', 'Jun Kunimura', 'Koji Ishizaka', ""Ken'ichi Endô"", 'Takeshi Katô', 'Hideaki Anno', 'Moyoco Anno', 'Harutoshi Fukui']",Japanese,5.6
