IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
3347994,204612,Kizim için (2013) ,['Drama'],[],Hakan Aksu,"['Yetkin Dikinciler', 'Eda Ece', 'Inci Türkay', 'Berke Üzrek', 'Hakan Altiner', 'Nihan Balyali', 'Özhan Carda', 'Tayfun Sav', 'Yakup Yavru', 'Sefa Zengin', 'Ilayda Çevik', 'Güler Ökten']",Turkish,5.1
0084616,204616,Running on Empty (1982) ,"['Action', 'Drama', 'Sport']","['race', 'striking a match', 'victory', 'ozploitation', 'neon sign']",John Clark,"['Terry Serio', 'Deborah Conway', 'Max Cullen', 'Richard Moir', 'Penne Hackforth-Jones', 'Vangelis Mourikis', 'Grahame Bond', 'Bob Barrett', 'Warren Blondell', 'Richard Carter', 'Jon Darling', 'Peter Davies', 'Mervyn Drake', 'Kristoffer Greaves', 'Paul Johnstone']",English,5.9
0085489,204618,L'enfant secret (1979) ,"['Comedy', 'Drama']","['reference to doctor faustus', 'reference to goethe', 'disillusionment', 'anthology', 'independent film']",Philippe Garrel,"['Anne Wiazemsky', 'Henri de Maublanc', 'Xuan Lindenmeyer', 'Cécile Le Bailly', 'Elli Medeiros', 'Philippe Garrel', 'Christian Päffgen', 'Benoît Ferreux', 'Eliane Roy', 'Bambou', 'Edwige']",French,6.6
9308460,204620,School Spirit             ,"['Horror', 'Thriller']",[],Mike Gan,"['Annie Q.', 'Corey Fogelmanis', 'Jessi Case', 'Julian Works', 'Jordan Austin Smith', 'Philip Labes', 'Hugo Armstrong', 'Graham Taylor', 'Rickey Alexander Wilson', 'James Thomas Gilbert', 'Julia Aks', 'Sammy Montero']",English,5.8
0107013,204622,Fantasia (1993) ,['Animation'],['anime'],Jun Kamiya,"['Shinnosuke Furumoto', 'Mako Hyôdô', 'Kikuko Inoue', 'Keiichi Naniwa', 'Junko Otsubo', 'Toshiko Sawada', 'Mitsuki Yayoi']",Japanese,6.2
9015178,204624,Gojira (1984) ,"['Action', 'Sci-Fi']",[],Koji Hashimoto,"['Takenori Emoto', 'Sho Hashimoto', 'Koji Ishizaka', 'Nobuo Kaneko', 'Shigeo Katô', 'Keiju Kobayashi', 'Hiroshi Koizumi', 'Kunio Murai', 'Taketoshi Naitô', 'Yôsuke Natsuki', 'Junkichi Orimoto', 'Eitarô Ozawa', 'Kenpachirô Satsuma', 'Kei Satô', 'Yasuko Sawaguchi']",Japanese,7.0
0101675,204626,Dead Space (1991) ,"['Horror', 'Sci-Fi']","['female frontal nudity', 'mutant', 'psychotronic film', 'man wrapped in a towel', 'woman wrapped in a towel']",Fred Gallo,"['Marc Singer', 'Laura Mae Tate', 'Bryan Cranston', 'Judith Chapman', 'Randy Reinholz', 'Frank Roman', 'Lori Lively', 'Greg Blanchard', 'Rodger Halston', 'Liz Rogers']",English,3.3
6244196,204628,Elvis Presley: The Searcher (2018) ,['Documentary'],"['film history', 'rock documentary', 'music documentary', 'home movie', 'mansion']",Thom Zimny,"['Steve Allen', 'Ann-Margret', 'Chet Atkins', 'Chris Bearde', 'Chuck Berry', 'Steve Binder', 'Bill Black', 'Hal Blaine', 'Mae Boren Axton', 'David Briggs', 'Tony Brown', 'Nik Cohn', 'James Cotton', 'Floyd Cramer', 'Arthur Crudup']",English,7.7
5117372,204630,Coyote Lake (2019) ,"['Crime', 'Drama', 'Thriller']",[],Sara Seligman,"['Camila Mendes', 'Adriana Barraza', 'Charlie Weber', 'Neil Sandilands', 'Raquel Gavia', 'Antonio López-Valero', 'Manny Perez', 'Luisina Quarleri', 'Ru Benjamin Revolver', 'Tyler Silva', 'Andres Velez', 'Tom Young']",English,5.2
0206754,204634,Foes (1977) ,['Sci-Fi'],['independent film'],John Coats,"['Macdonald Carey', 'Jerry Hardin', 'Jane Wiley', 'Alan Blanchard', 'Gregory Clemens', 'John Coats', 'Steven Schrader', 'Michael Driscoll', 'Matt Oppenheimer', 'Hausman De Pass', 'James Driscoll', 'Mark Paskos', 'Arem Fisher', 'Douglas M. Kelley III', 'Marilyn Franks']",English,5.5
9534958,204636,Crystal's Shadow (2019) ,['Sci-Fi'],[],Ilyas Kaduji,"['Mark Arnold', 'Art Bell', 'Darcy Blanchard', 'Petra Bryant', 'Mhairi Calvey', 'Andrei Claude', 'Buffy Davis', 'William B. Davis', 'Franco Flammia', 'Sienna Guillory', 'Alexander Hughes', 'Marcus Byron Keating', ""Jack O'Halloran""]",English,3.4
4005668,204638,Jeremy Scott: The People's Designer (2015) ,"['Documentary', 'Biography']",['fashion'],Vlad Yudin,"['Jeremy Scott', 'Devon Aoki', 'C.L.', 'Eva Chen', 'Miley Cyrus', 'Carlyne Cerf de Dudzeele', 'Lady Gaga', 'Paris Hilton', 'Perez Hilton', 'Jared Leto', 'Pablo Olea', 'Rita Ora', 'Kelly Osbourne', 'Mel Ottenberg', 'Katy Perry']",English,6.4
1467266,204640,Gurappurâ Baki (1994) ,"['Animation', 'Action', 'Sport']","['ova', 'tournament', 'jugular vein', 'martial arts', 'kicking']",Yûji Asada,"['Kappei Yamaguchi', 'Kaneto Shiozawa', 'Kazumi Tanaka', 'Kôji Totani', 'Michio Nakao', 'Naoki Tatsuta', 'Yumi Tôma', 'Shôzô Îzuka', 'Yasuhiko Kawazu', 'Sanae Takagi', 'Bin Shimada', 'Hideo Ishikawa', 'Kazunari Tanaka', 'Keisuke Itagaki', 'Masaaki Satake']",Japanese,7.0
0287457,204642,Genesis (2004) ,['Documentary'],"['animal', 'f rated', 'madagascar', 'iceland', 'galapagos islands']",Claude Nuridsany,['Sotigui Kouyaté'],French,7.1
8694228,204644,Mikhael (2019) ,"['Action', 'Thriller']",['criminal'],Haneef Adeni,"['Nivin Pauly', 'Unni Mukundan', 'Siddique', 'J.D. Chakravarthi', 'Navani Devanand', 'Suraj Venjaramoodu', 'Sudev Nair', 'V. Jayaprakash', 'K.P.A.C. Lalitha', 'Manjima Mohan', 'Babu Antony', 'Asokan', 'Rajesh Babu', 'Baiju', 'Kishore Kumar G.']",Malayalam,5.0
0087677,204646,Mannen från Mallorca (1984) ,"['Action', 'Crime', 'Thriller']","['poliziottesco', 'swedish poliziottesco', 'view through binoculars', 'saint lucia', 'security police']",Bo Widerberg,"['Sven Wollter', 'Tomas von Brömssen', 'Håkan Serner', 'Ernst Günther', 'Thomas Hellberg', 'Ingvar Hirdwall', 'Niels Jensen', 'Tommy Johnson', 'Rico Rönnbäck', 'Hans Villius', 'Sten Lonnert', 'Nina Gunke', 'Margreth Weivers', 'Gun Karlsson', 'Marie Delleskog']",Swedish,7.0
0111730,204648,Witch Hunt (1994) ,"['Crime', 'Fantasy', 'Mystery']","['breasts growing', 'murder', '1950s', 'private detective', 'h.p. lovecraft']",Paul Schrader,"['Dennis Hopper', 'Penelope Ann Miller', 'Eric Bogosian', 'Sheryl Lee Ralph', 'Julian Sands', 'Valerie Mahaffey', 'John Epperson', 'Debi Mazar', 'Alan Rosenberg', 'Christopher John Fields', 'John Durbin', 'Gregory Bell', 'Terry Camilleri', 'Christopher Darga', 'Stanley DeSantis']",English,5.7
0263026,204652,Abuzer Kadayif (2000) ,"['Musical', 'Drama', 'Comedy']",['artist'],Tunç Basaran,"['Metin Akpinar', 'Talat Bulut', 'Sibel Turnagöl', 'Özlem Savas', 'Sebnem Özinal', 'Melda Arat Mutlu', 'Sibel Gökçe', 'Yesim Aliç', 'Macit Sonkan', 'Ebru Destan', 'Ümit Yesin', 'Osman Gidisoglu', 'Burhan Ince', 'Cengiz Sezici', 'Almila Uluer']",Turkish,5.4
8160864,204654,Chase (2019) ,['Thriller'],['loyalty'],Michael Matteo Rossi,"['Richard Riehle', 'Rachel Alig', 'Jessica Morris', 'Skye Townsend', 'Harry Hains', 'Damien Puckler', 'Devanny Pinn', 'Aries Spears', 'Joaquin Garay III', 'Paul Duke', 'Amor Sanchez', 'Simeon Panda', 'Eli Michael Kaplan', 'Rene Abelar', 'Oghenekaro Itene']",English,5.9
3758162,204656,A Score to Settle (2019) ,"['Action', 'Crime', 'Drama', 'Thriller']",['retribution'],Shawn Ku,"['Nicolas Cage', 'Benjamin Bratt', 'Noah Le Gros', 'Karolina Wydra', 'Mohamed Karim', 'Ian Tracey', 'Sean Owen Roberts', 'Dave Kenneth MacKinnon', 'Nicole Muñoz', 'Leanne Khol Young', 'Nicole G. Leier', 'Carmel Amit', 'Alex Alegria', 'Bob Bachtold', 'Bailey Coppola']",English,4.6
0021785,204658,Daughter of the Dragon (1931) ,"['Crime', 'Drama']","['fu manchu', 'tobacco', 'rice wine', 'yellowface', 'white actor in yellowface']",Lloyd Corrigan,"['Anna May Wong', 'Warner Oland', 'Sessue Hayakawa', 'Bramwell Fletcher', 'Frances Dade', 'Holmes Herbert', 'Lawrence Grant', 'Harold Minjir', 'Nicholas Soussanin', 'E. Alyn Warren']",English,6.2
0318517,204662,Onna Senshi Efe and Jelia: Goude no monsho (1990) ,"['Animation', 'Adventure', 'Fantasy']",['ova'],Kazuhito Kikuchi,"['Naoko Matsui', 'Kazue Ikura', 'Akiko Yajima', 'Yumi Tôma', 'Junko Asami', 'Banjô Ginga', 'Eken Mine', 'Rihoko Yoshida', 'Hiroyuki Suzuki', 'Hiroshi Hashimoto']",Japanese,5.6
0295295,204664,Hanappe Bazooka (1992) ,"['Animation', 'Comedy', 'Fantasy']","['magical power', 'based on manga', 'dark humor', 'nudity', 'sexual humor']",Yoyu Ikegami,"['Kikuko Inoue', 'Tomomichi Nishimura', 'Yumi Takada', 'Mîna Tominaga', 'Kenji Utsumi', 'Kappei Yamaguchi']",Japanese,4.9
5149490,204672,Gwen (2018) ,"['Drama', 'History', 'Mystery']","['gothic', 'industrial revolution', 'welsh', 'mountain', 'psychotronic film']",William McGregor,"['Eleanor Worthington-Cox', 'Richard Harrington', 'Maxine Peake', 'Mark Lewis Jones', 'Kobna Holdbrook-Smith', 'Richard Elfyn', 'Dyfrig Evans', 'Jodie Innes', 'Gwion Glyn']",English,6.0
0287975,204674,Dan Oniroku hebi to muchi (1986) ,"['Drama', 'Thriller']","['sister raped in front of brother', 'simulated blow job', 'large breasts', 'female full rear nudity', 'male full rear nudity']",Shôgorô Nishimura,"['Ran Masaki', 'Yûichi Minato', 'Izumi Shima', 'Ryûichi Yabuki', 'Kenji Kodama', 'Rena Kuroki', 'Kyôsuke Akagi', 'Gôsen Mikami', 'Sanae Takada']",Japanese,6.1
4128946,204676,Hoshizora Kiseki (2006) ,"['Animation', 'Short', 'Romance', 'Sci-Fi']",['ova'],Toshikazu Matsubara,"['Yumiko Hosono', 'Kyoko Chikiri', 'Risa Mizuno', 'Hiroyuki Sawada', 'Hozumi Gôda', 'Mariko Nagahama', 'Mayumi Tsuchiya', 'Hiroshi Shimozaki', 'Shinobu Matsumoto', 'Kôichi Yokota']",Japanese,5.3
0022145,204680,Mickey Cuts Up (1931) ,"['Family', 'Animation', 'Comedy', 'Short']","['1930s', 'pluto the dog character', 'mickey mouse character', 'minnie mouse character', 'cartoon mouse']",Burt Gillett,"['Walt Disney', 'Marcellite Garner']",English,6.3
0930856,204684,Cetvrti covek (2007) ,"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']","['manhunt', 'assassin', 'amnesia', 'soldier', 'male female relationship']",Dejan Zecevic,"['Nikola Kojo', 'Dragan Petrovic-Pele', 'Bogdan Diklic', 'Marija Karan', 'Dragan Nikolic', 'Boris Milivojevic', ""Radoslav 'Rale' Milenkovic"", 'Semka Sokolovic-Bertok', 'Milos Timotijevic', 'Fedja Stojanovic', 'Dijana Marojevic', ""Miodrag 'Miki' Krstovic"", 'Bora Nenic', 'Sanja Mikitisin', 'Jakov Jevtovic']",Serbian,7.3
1833116,204688,The Informer (2019) ,"['Crime', 'Drama', 'Thriller']","['tied feet', 'tied up while barefoot', 'prison', 'ex convict', 'undercover']",Andrea Di Stefano,"['Joel Kinnaman', 'Mateusz Kosciukiewicz', 'Karma Meyer', 'Ana de Armas', 'Rosamund Pike', 'Clive Owen', 'Martin McCann', 'Janusz Sheagall', 'Srbo Markovic', 'Ignacy Rybarczyk', 'Arturo Castro', 'Eugene Lipinski', 'Alma Di Stefano', 'Common', 'Preston Sadleir']",English,6.6
5294518,204690,Eli (2019) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['gene therapy', 'cure', 'telekinesis', 'reference to the devil', 'nun']",Ciarán Foy,"['Charlie Shotwell', 'Kelly Reilly', 'Max Martini', 'Lili Taylor', 'Sadie Sink', 'Deneen Tyler', 'Katia Gomez', 'Austin Foxx', 'Kailia Posey', 'Parker Lovein', 'Lou Beatty Jr.', 'Jared Bankens', 'Nathaniel Woolsey', 'Mitchell de Rubira', 'Kaleb Naquin']",English,5.7
4687108,204692,In the Tall Grass (2019) ,"['Horror', 'Mystery', 'Thriller']","['field', 'overhead camera shot', 'pregnancy', 'brother sister relationship', 'grass']",Vincenzo Natali,"['Laysla De Oliveira', 'Avery Whitted', 'Patrick Wilson', 'Will Buie Jr.', 'Rachel Wilson', 'Harrison Gilbertson', 'Tiffany Helm']",English,5.4
5814534,204694,Spies in Disguise (2019) ,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","['spy', 'pigeon', 'disguise', 'gadget', 'transformation']",Nick Bruno,"['Rachel Brosnahan', 'Jarrett Bruno', 'Claire Crosby', 'Toru Uchikado', 'Hisato Masuyama', 'Will Smith', 'Reba McEntire', 'Mark Ronson', 'Masi Oka', 'Toshiya Agata', 'Michi Yamato', 'Hiroshi Otaguro', 'Ben Mendelsohn', 'Carla Jimenez', 'Tawny Newsome']",English,6.8
9173418,204696,Brahms: The Boy II (2020) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['sequel', 'second part', 'nurse', 'doctor', 'doll']",William Brent Bell,"['Katie Holmes', 'Christopher Convery', 'Owain Yeoman', 'Ralph Ineson', 'Daphne Hoskins', 'Keoni Rebeiro', 'Joely Collins', 'Oliver Rice', 'Anjali Jay', 'Natalie Moon']",English,4.6
7286456,204698,Joker (2019) ,"['Crime', 'Drama', 'Thriller']","['mental illness', 'evil clown', 'nihilism', 'laughing', 'stand up comedian']",Todd Phillips,"['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz', 'Frances Conroy', 'Brett Cullen', 'Shea Whigham', 'Bill Camp', 'Glenn Fleshler', 'Leigh Gill', 'Josh Pais', 'Rocco Luna', 'Marc Maron', 'Sondra James', 'Murphy Guyer', 'Douglas Hodge']",English,8.5
3016748,204700,Jacob's Ladder (2019) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['remake', 'psychological thriller', 'afghanistan', 'horror movie remake', 'psychological horror']",David M. Rosenthal,"['Michael Ealy', 'Jesse Williams', 'Nicole Beharie', 'Guy Burnet', 'Joseph Sikora', 'Karla Souza', 'Ritchie Coster', 'Jon Eyez', 'Desmond Phillips', ""Theresa O'Shea"", 'Brooke Jaye Taylor', 'Kevin L. Johnson', 'Jim Palmer', 'Myke Schwartz', 'Mark Scarboro']",English,3.4
2365580,204702,"Where'd You Go, Bernadette (2019) ","['Comedy', 'Drama']","['singing in a car', 'reference to eddie vedder', 'based on epistolary novel', 'apostrophe in title', 'punctuation in title']",Richard Linklater,"['Cate Blanchett', 'Billy Crudup', 'Emma Nelson', 'Kristen Wiig', 'Patrick Sebes', 'Zoe Chao', 'Lee Harrington', 'David Paymer', 'Megan Mullally', 'Laurence Fishburne', 'Steve Zahn', 'Patrick Jordan', 'Shaun Cameron Hall', 'Kathryn Feeney', 'Richard Robichaux']",English,6.5
7798634,204704,Ready or Not (2019) ,"['Comedy', 'Horror', 'Mystery', 'Thriller']","['hide and seek', 'evil rich family', 'shot in the hand', 'most dangerous game', 'satanic ritual']",Matt Bettinelli-Olpin,"['Samara Weaving', 'Adam Brody', ""Mark O'Brien"", 'Henry Czerny', 'Andie MacDowell', 'Melanie Scrofano', 'Kristian Bruun', 'Elyse Levesque', 'Nicky Guadagni', 'John Ralston', 'Liam MacDonald', 'Ethan Tavares', 'Hanneke Talbot', 'Celine Tsai', 'Daniela Barbosa']",English,6.8
8233874,204710,Extra Ordinary (2019) ,"['Comedy', 'Fantasy', 'Horror']","['ghost', 'levitation', 'driving instructor', 'father daughter relationship', 'washed up musician']",Mike Ahern,"['Maeve Higgins', 'Barry Ward', 'Will Forte', ""Claudia O'Doherty"", 'Jamie Beamish', 'Terri Chandler', 'Risteard Cooper', 'Emma Coleman', 'Carrie Crowley', 'Mary McEvoy', ""Sarah O'Farrell"", 'Agatha Ellis', 'Jon Cheung', ""Valerie O'Connor"", 'Siobhan McSweeney']",English,6.4
9358196,204712,Marianne & Leonard: Words of Love (2019) ,"['Documentary', 'Biography', 'Music', 'Romance']","['singing in a car', 'singing on a bus', 'rock musician', 'poet', 'canadian abroad']",Nick Broomfield,"['Nick Broomfield', 'Marianne Ihlen', 'Leonard Cohen', 'Nancy Bacal', 'Jeffrey Brown', 'Judy Collins', 'Ron Cornelius', 'Billy Donovan', 'Julie Felix', 'Helle Goldman', 'Aviva Layton', 'Irving Layton', 'John Lissauer', 'Don Lowe', 'Marty Machat']",English,6.9
0121515,204714,The Man with My Face (1951) ,"['Crime', 'Film-Noir', 'Thriller']","['stolen identity', 'stolen life', 'dog', 'husband wife relationship', 'convertible']",Edward Montagne,"['Barry Nelson', 'Carole Mathews', 'Lynn Ainley', 'John Harvey', 'Jim Boles', 'Jack Warden', 'Henry Lascoe', 'Johnny Kane', 'Chinita', 'Hazel Sherman', 'Vin Bogert', 'Armando Miranda', 'Luis D. Miranda', 'Jack Cleary', 'King']",English,6.1
4045384,204720,Writers Retreat (2015) ,"['Crime', 'Horror', 'Thriller']","['island', 'writer', 'country house', 'terror', 'isolation']",Diego Rocha,"['Poppy Drayton', 'Christopher Fairbank', 'Alix Wilton Regan', 'Jack Hawkins', 'Rupert Young', 'Camilla Beeput', 'James Weber Brown', 'Brad Moore', 'Helen Ryan', 'Jacqueline King', 'Robert Goodman', 'Christopher Leveaux', 'Martin Walsh', 'Amy Booth-Steel', 'Beatrice Curnew']",English,4.2
0035850,204724,Eyes of the Underworld (1942) ,"['Crime', 'Drama', 'Film-Noir']",['murder'],Roy William Neill,"['Richard Dix', 'Wendy Barrie', 'Lon Chaney Jr.', 'Lloyd Corrigan', 'Don Porter', 'Billy Lee', 'Marc Lawrence', 'Edward Pawley', 'Joseph Crehan', 'Wade Boteler', 'Steve Pendleton', 'Mike Raffetto']",English,6.3
2081178,204730,Bad Parents (2012) ,"['Comedy', 'Drama']","['soccer', 'black comedy', 'two word title', 'based on play']",Caytha Jentis,"['Janeane Garofalo', 'Christopher Titus', 'Michael Boatman', 'Reiko Aylesworth', 'Rosie Gunther', 'Rebecca Budig', 'Cheri Oteri', 'Bill Sage', 'Lauren Sudol', 'Debbie Philips', 'Bradley White', 'Mike DiGiacinto', 'Collin Biddle', 'Kristen Johnston', 'Jacqueline Laurita']",English,3.5
3390376,204732,Selling Isobel (2016) ,"['Drama', 'Thriller']","['gagged', 'abduction', 'los angeles california', 'apartment', 'human sex trafficking']",Rudolf Buitendach,"['Gabriel Olds', 'Frida Farrell', 'Matthew Marsden', 'Lew Temple', 'Amber Benson', 'Stelio Savante', 'Alyson Stoner', 'Samantha Esteban', 'Art Hsu', 'Robert Riechel Jr.', 'Oscar Best', 'Frank Arend', 'Farrah Mackenzie', 'Venice Weaver', 'Brandon Burrows']",English,6.1
5006958,204734,Anna e Yusef (2015) ,['Drama'],"['title directed by female', 'f rated']",Cinzia Th. Torrini,"['Vanessa Incontrada', 'Adel Bencherif', 'Elettra Rossiello', 'Desirèe Noferini', 'Camilla Filippi', 'Gioele Dix', 'Imma Piro', 'Giovanni Bissaca', 'Giuseppe Gandini', 'Denis Fasolo', 'Simonetta Solder', 'Uber. Beatrice', 'Souhir Ben Amara', 'Rabiah Ben-Abdullah', 'Ali Bennor']",Italian,5.7
0052637,204736,The Bloody Brood (1959) ,"['Crime', 'Drama']","['psychotronic film', 'violence', 'beatnik', 'drugs', 'canuxploitation']",Julian Roffman,"['Barbara Lord', 'Jack Betts', 'Peter Falk', 'Ron Hartmann', 'Ron Taylor', 'Robert Christie', 'W.B. Brydon', 'Michael Zenon', 'Anne Collings', 'George Sperdakos', 'Sammy Sales', 'Carol Starkman', 'Kenneth Wickes', 'Lloyd Jones', 'William R. Kowalchuk']",English,4.9
7356166,204740,Miss Arizona (2018) ,"['Comedy', 'Drama']","['women', 'arizona', 'queen', 'pageant', 'crown']",Autumn McAlpin,"['Johanna Braddy', 'Kyle Howard', 'Blake McAlpin', 'Missi Pyle', 'Steve Guttenberg', 'Kim DeJesus', 'Mike McNamara', 'Kevin Heffernan', 'Shoniqua Shandai', 'Dana Wheeler-Nicholson', 'Otmara Marrero', 'Robyn Lively', 'Stephen Sullivan', 'Adam Johnson', 'Michael McAlpin']",English,5.3
3009772,204750,Ode to Joy (2019) ,['Comedy'],"['indie movie', 'chronic illness', 'three word title', 'romantic relationship', 'librarian']",Jason Winer,"['Martin Freeman', 'Morena Baccarin', 'Jake Lacy', 'Melissa Rauch', 'Shannon Woodward', 'Hayes MacArthur', 'Adam Shapiro', 'Jackie Seiden', 'Jane Curtin', 'Adam LeFevre', 'Sabrina Sloan', 'Ollie Seiden', 'Sharon Gee', 'Ellis Rubin', 'Willie C. Carpenter']",English,6.4
0034173,204752,Shadows on the Stairs (1941) ,"['Drama', 'Mystery', 'Romance', 'Thriller']","['damsel in distress', 'hindu sailor', 'double feature film', 'chess expert', 'deception']",D. Ross Lederman,"['Frieda Inescort', 'Paul Cavanagh', 'Heather Angel', 'Bruce Lester', 'Miles Mander', 'Lumsden Hare', 'Turhan Bey', 'Charles Irwin', 'Phyllis Barry', 'Mary Field', 'Paul Renay', 'Sidney Bracey']",English,5.7
1426332,204754,Nobuko (1940) ,['Drama'],['school'],Hiroshi Shimizu,"['Shinobu Aoki', 'Mariko Aoyama', 'Mitsuko Higashiyama', ""Shin'ichi Himori"", 'Chôko Iida', 'Yaeko Izumo', 'Yumiko Kato', 'Tsuruko Kumoi', 'Tazuko Kusaka', 'Misao Matsubara', 'Akemi Mikasa', 'Hideko Mimura', 'Sachiko Mitani', 'Hamako Miura', 'Mitsuko Miura']",Japanese,7.0
0285052,204756,Effroyables jardins (2003) ,"['Drama', 'War']","['france', 'german occupation', 'nazi occupied france', 'world war two', '1940s']",Jean Becker,"['Jacques Villeret', 'André Dussollier', 'Thierry Lhermitte', 'Benoît Magimel', 'Suzanne Flon', 'Isabelle Candelier', 'Victor Garrivier', 'Bernard Collins', 'Damien Jouillerot', 'Jean-Claude Durand', 'Michel Cordes', 'Nina-Paloma Polly', 'Maxime Fouard', 'Solène Chavanne', 'Romain Provvedi']",French,7.0
0029918,204764,The Black Doll (1938) ,"['Comedy', 'Mystery', 'Romance', 'Thriller']","['detective', 'vengeance', 'suspect', 'sheriff', 'servant']",Otis Garrett,"['Donald Woods', 'Nan Grey', 'Edgar Kennedy', 'C. Henry Gordon', 'Doris Lloyd', 'John Wray', 'Addison Richards', 'Holmes Herbert', 'William Lundigan', 'Fred Malatesta', 'Inez Palange', 'Syd Saylor', 'Arthur Hoyt']",English,5.9
0113491,204766,Utazás az Alföldön (1995) ,['Short'],[],Béla Tarr,['Mihály Vig'],Hungarian,6.5
7214598,204768,Land of Hope and Glory (2017) ,['Documentary'],"['factory farming', 'egg industry', 'dairy industry', 'meat industry', 'animals']",Earthling Ed,['Earthling Ed'],English,9.2
3087124,204772,Doors: Mr. Mojo Risin' - The Story of L.A. Woman (2012) ,"['Documentary', 'Music']",[],Martin R. Smith,"['Jim Ladd', 'Jim Morrison', 'Ray Manzarek', 'Michael McClure', 'Jac Holzman', 'Ben Fong Torres', 'Bill Siddons', 'Robby Krieger', 'John Densmore', 'David Fricke', 'Bruce Botnick', 'Frank Lisciandro', 'Paul A. Rothchild', 'Vaughn Monroe']",English,7.6
8764448,204774,A Haunting on Dice Road 2: Town of the Dead (2017) ,['Documentary'],[],Steven 'Prozak' Shippy,"['Pete Atkins', 'Charles Frisby', 'Brian Harnois', 'Joshua Kuchta', 'Kenneth Kuchta', 'Kelly Macleod', 'TD McRoy', 'Aidabelle Midcalf', 'Celeste Midcalf', 'Josh Midcalf', 'Mike Midcalf', 'Robert M. Mills', 'Dylan Andrew Novack', 'Tim Rooney', ""Steven 'Prozak' Shippy""]",English,7.0
7676138,204776,A Haunting on Dice Road: The Hell House (2016) ,['Documentary'],[],Steven 'Prozak' Shippy,"['Dave Larsen', 'Louann Larsen', 'Bridgette LaJoyce', 'Julie Larsen', 'Terry Pomeraning', 'Charles Frisby', 'David Lewdnicky', 'Vicki Buckley', 'Doug Buckley', ""Steven 'Prozak' Shippy"", 'Pete Atkins', 'Fred Clark', 'Tim Rooney', 'Mark', 'Tim Everett']",English,6.0
2104838,204778,A Haunting on Hamilton Street 2: The Stable (2011) ,['Documentary'],[],Steven 'Prozak' Shippy,"['Beau Batterson', 'Andrew Calder', 'Adam Eugenio', 'Brian Harnois', 'Celia Kane', 'Prozak', 'Tim Rooney']",English,6.1
1815763,204782,Interview with a Poltergeist (2007) ,['Documentary'],['paranormal'],Nick Freand Jones,"['Mary Rose Barrington', 'Douglas Bence', 'John Burcombe', 'Richard Dillane', 'Ian Fletcher', 'Chris French', 'Maurice Grosse', 'Richard Grosse', 'Carolyn Heeps', 'Janet Hodgson', 'Margaret Hodgson', 'Peggy Hodgson', 'Sarah Kilday', 'Stewart Lamont', 'Guy Lyon Playfair']",English,6.3
7943258,204786,Jaulas (2018) ,['Thriller'],['fight'],Nicolás Pacheco,"['Ibrahim Al Shami J.', 'María Cabrera', 'Manolo Caro', 'Manuel Cañadas', 'Estefanía de los Santos', 'Antonio Dechent', 'Antonio Estrada', 'Mila Fernández', 'Marta Gavilán', 'Stefan Mihai', 'Belén Ponce de León', 'Manuel Tallafé', 'Carlos Tirado']",Spanish,6.2
6612946,204788,Changeland (2019) ,"['Comedy', 'Drama']","['vacation', 'thailand', 'friendship']",Seth Green,"['Seth Green', 'Breckin Meyer', 'Brenda Song', 'Macaulay Culkin', 'Clare Grant', 'Kedar Williams-Stirling', 'Rose Williams', 'Randy Orton', 'Somchai Santitharangkun', 'Suwattana Takanratti', 'Khiri Lowenstein', 'Sunthorn Boonratnang', 'Dennis Charles Bidwell', 'Manop Seengoen', 'Chairat Ueasalung']",English,5.7
6428912,204790,Michael Jackson: Searching for Neverland (2017) ,"['Biography', 'Drama']","['michael jackson character', 'dancing', 'singing', 'pop star', 'suit and tie']",Dianne Houston,"['Chad L. Coleman', 'Sam Adegoke', 'Nondumiso Tembe', 'Starletta DuPois', 'Richard Lawson', 'Aidan Hanlon Smith', 'Taegen Burns', 'Michael Mourra', 'Holly Robinson Peete', 'Navi', 'A. Russell Andrews', 'Isabella Hofmann', 'Brian Ibsen', 'Vincent M. Ward', 'Ken Colquitt']",English,6.4
5781458,204794,Diggerz: Black Lung Rises (2017) ,"['Drama', 'Fantasy', 'Horror', 'Thriller']",['student'],David B. Craig,"['Lauren Leal', 'Steve Roth', 'Damon Pampolina', 'Johanna Winkel', 'Alex Niva', 'Erin Presley-Froemke', 'Dawn Anaya', 'Shawn Barrett', 'Kerry Beyer', 'Meghan Castle', 'Ronald Clodfelter', 'Pam Colander', 'Mandee George', 'Tobey George', 'Jan Leckenby']",English,4.2
